Name,URL,Cuisine,Ingredients
Potato Klubb (Norwegian Potato Dumplings),https://www.allrecipes.com/recipe/142760/potato-klubb-norwegian-potato-dumplings/,Norwegian,"['2 cups all-purpose flour', '½ teaspoon salt', '¼ teaspoon baking powder', '¼ teaspoon ground black pepper', '4 cups potatoes, peeled and grated', '2 tablespoons grated onion', '8 ounces cooked ham, cut into 1 inch cubes', '2 teaspoons salt', '1 cup melted butter']"
Norwegian Butter Sauce (Sandefjordsmor),https://www.allrecipes.com/recipe/257242/norwegian-butter-sauce-sandefjordsmor/,Norwegian,"['2  lemons, juiced', '½ cup heavy cream', '5 tablespoons cold, unsalted butter, cut into cubes', '  salt to taste', '  cayenne pepper, to taste', '2 tablespoons chopped fresh Italian parsley']"
Original Kumla Recipe from Mom,https://www.allrecipes.com/recipe/213075/original-kumla-recipe-from-mom/,Norwegian,"['1 (5 pound) unsmoked bone-in ham', '1 teaspoon salt, or to taste (Optional)', '5 pounds russet potatoes, peeled and shredded', '4 cups all-purpose flour', '1 ½ cups stone ground whole wheat flour', '1 teaspoon baking powder', '1 teaspoon salt, or to taste (Optional)', '3 slices bacon, cut into 1-inch square pieces', '1 pinch salt and black pepper to taste (Optional)']"
Kransekake (Norwegian Almond Ring Cake),https://www.allrecipes.com/recipe/268398/kransekake-norwegian-almond-ring-cake/,Norwegian,"[""4 ⅓ cups sifted confectioners' sugar"", '2 ½ cups finely ground blanched almonds', '2 ½ cups finely ground unblanched almonds', '1 teaspoon baking powder', '3  egg whites']"
Norwegian Potato Flatbread (Lefse),https://www.allrecipes.com/recipe/278136/norwegian-potato-flatbread-lefse/,Norwegian,"['1 large russet potato', '1 ½ tablespoons unsalted butter', '1 teaspoon salt, or to taste', '1 teaspoon white sugar', '¼ cup heavy cream', '1 cup all-purpose flour, or as needed']"
Fattigmann,https://www.allrecipes.com/recipe/24458/fattigmann/,Norwegian,"['1  egg', '3  egg yolks', '¼ cup heavy cream', '4 teaspoons white sugar', '1 tablespoon butter, melted', '¼ teaspoon ground cardamom', '1 ½ cups all-purpose flour', '4 cups lard for frying']"
Fårikål,https://www.allrecipes.com/recipe/83349/farikal/,Norwegian,"['8 ounces sliced lamb meat', '1 head cabbage, cored and sliced', '2 cups water', '1 ½ tablespoons whole black peppercorns', '  salt to taste']"
Norwegian Potato Klub,https://www.allrecipes.com/recipe/76713/norwegian-potato-klub/,Norwegian,"['6 slices bacon', '2 cups all-purpose flour', '½ teaspoon baking powder', '10 medium potatoes, peeled and shredded', '2 teaspoons salt']"
Torsk (Scandinavian Cod),https://www.allrecipes.com/recipe/12783/torsk/,Norwegian,"['6 cups water, or more as needed', '1 cup white sugar', '2 tablespoons salt', '6 (6 ounce) fillets cod', '1 ½ cups butter, melted', '1 dash paprika']"
Bjarne's Norwegian Meatballs,https://www.allrecipes.com/recipe/276224/bjarnes-norwegian-meatballs/,Norwegian,"['¾ cup plain bread crumbs', '½ cup milk', '2 large eggs', '1 large onion, grated', '1 tablespoon grated fresh ginger', '1 tablespoon salt', '2 teaspoons ground nutmeg', '2 teaspoons minced garlic (Optional)', '1 ½ teaspoons ground black pepper', '3 pounds 85% lean ground beef']"
Scandinavian Sweetheart Waffles,https://www.allrecipes.com/recipe/219469/scandinavian-sweetheart-waffles/,Norwegian,"['2  eggs, separated', '¼ cup white sugar', '1 teaspoon vanilla sugar', '¼ cup water', '3 tablespoons butter, melted', '1 cup buttermilk', '1 ½ cups all-purpose flour', '¼ teaspoon ground cardamom', '1 pinch salt']"
Scandinavian Christmas Cookies Bring Old-World Tradition to Your Holiday,https://www.allrecipes.com/article/scandinavian-christmas-cookies/,Norwegian,[]
Lefse,https://www.allrecipes.com/recipe/7196/lefse-i/,Norwegian,"['3 cups boiling water', '3 cups dry potato flakes', '1 cup evaporated milk', '½ cup butter flavored shortening', '2 teaspoons white sugar', '1 teaspoon salt', '3 ¾ cups all-purpose flour, divided, or as needed']"
Norwegian Christmas Cabbage,https://www.allrecipes.com/recipe/34191/norwegian-christmas-cabbage/,Norwegian,"['8 slices bacon', '1 large head cabbage, cored and shredded', '¼ cup all-purpose flour', '1 tablespoon caraway seed', '1 pinch salt and pepper to taste', '½ cup white vinegar, or to taste', '½ cup white sugar, or to taste']"
Norwegian Almond Cake,https://www.allrecipes.com/recipe/77598/norwegian-almond-cake/,Norwegian,"['5  egg yolks', '⅔ cup white sugar', '½ cup heavy cream', '⅔ cup butter']"
Kringla II,https://www.allrecipes.com/recipe/79129/kringla-ii/,Norwegian,"['1 cup heavy cream', '1 (8 ounce) container sour cream', '1 ⅓ cups white sugar', '2 tablespoons shortening', '1  egg yolk', '3 cups all-purpose flour', '2 teaspoons baking powder', '1 teaspoon baking soda', '1 teaspoon vanilla extract']"
Kringla,https://www.allrecipes.com/recipe/11252/kringla/,Norwegian,"['1 ½ cups white sugar', '1  egg', '2 ½ cups sour cream', '4 cups all-purpose flour', '2 teaspoons baking soda', '¼ teaspoon salt']"
Krumkake II,https://www.allrecipes.com/recipe/15508/krumkake-ii/,Norwegian,"['2  eggs', '1 ¼ cups sifted all-purpose flour', '¾ cup heavy whipping cream', '¾ cup white sugar', '½ teaspoon ground cardamom']"
Norwegian Sour Cream and Raisin Pie,https://www.allrecipes.com/recipe/82766/norwegian-sour-cream-and-raisin-pie/,Norwegian,"['1 cup sour cream', '1 cup white sugar', '2  eggs, beaten', '1 teaspoon baking powder', '1 pinch salt', '1 teaspoon cinnamon', '½ teaspoon nutmeg', '½ teaspoon ground cloves', '3 tablespoons white vinegar', '1 cup raisins', '1  unbaked 9 inch pie crust']"
Norwegian Cabbage Rolls,https://www.allrecipes.com/recipe/282338/norwegian-cabbage-rolls/,Norwegian,"['2 tablespoons unsalted butter', '1 large yellow onion, finely chopped', '1 pound 80% lean ground beef', '1 cup cooked rice', '½ cup heavy whipping cream', '1 large egg', '1 tablespoon finely chopped fresh Italian parsley', '2 teaspoons potato starch', '2 teaspoons salt', '1 teaspoon coarsely ground black pepper', '1 teaspoon whole caraway seeds', '¼ teaspoon ground ginger', '¼ teaspoon ground nutmeg', '⅛ teaspoon ground cloves', '2 large heads cabbage, cored']"
Lefse II,https://www.allrecipes.com/recipe/7022/lefse-ii/,Norwegian,"['1 cup buttermilk', '6 tablespoons light corn syrup', '¼ cup white sugar', '½ teaspoon baking soda', '⅛ teaspoon ground cardamom', '3 ½ cups all-purpose flour']"
Orange Cardamom Krumkake,https://www.allrecipes.com/recipe/145520/orange-cardamom-krumkake/,Norwegian,"['1 ½ cups all-purpose flour', '2 teaspoons ground cardamom', '½ teaspoon ground ginger', '¼ teaspoon ground cinnamon', '¼ teaspoon ground nutmeg', '1 cup white sugar', '⅛ teaspoon salt', '2 teaspoons grated orange zest', '⅓ cup butter, softened', '⅔ cup half-and-half', '2  eggs']"
Norwegian Pfeffernerse,https://www.allrecipes.com/recipe/11580/norwegian-pfeffernerse/,Norwegian,"['1 pound unsalted butter', '3 cups white sugar', ""3 teaspoons bakers' ammonia"", '1 cup finely chopped almonds', '3 ½ cups all-purpose flour']"
Julekake,https://www.allrecipes.com/recipe/7050/jule-kaka/,Norwegian,"['2 (.25 ounce) packages active dry yeast', '½ cup warm water (110 degrees F/45 degrees C)', '2 cups cold milk', '1 cup white sugar', '1 cup butter, melted', '2 teaspoons salt', '8 ½ cups all-purpose flour, divided', '1 cup golden raisins', '½ cup candied cherries, sliced', '½ cup chopped candied citron', '1 tablespoon ground cardamom', '1 large egg white, beaten']"
Norwegian Lefse,https://www.allrecipes.com/recipe/18082/norwegian-lefse/,Norwegian,"['10 pounds potatoes, peeled', '½ cup butter', '⅓ cup heavy cream', '1 tablespoon salt', '1 tablespoon white sugar', '2 ½ cups all-purpose flour']"
Norwegian Krumkake,https://www.allrecipes.com/recipe/68293/norwegian-krumkake/,Norwegian,"['1 cup white sugar', '½ cup unsalted butter', '2 large eggs', '1 ½ cups all-purpose flour', '1 cup milk', '½ teaspoon vanilla extract', '½ teaspoon butter flavoring, optional']"
Pakistani Chapli Kebab,https://www.allrecipes.com/recipe/259983/pakistani-chapli-kebab/,Pakistani,"['  cooking spray', '1 large egg, lightly beaten', '1 pound ground beef', '1  red onion, finely chopped', '1  tomato, finely chopped', '¼ cup finely chopped cilantro', '¼ cup finely chopped mint', '2 teaspoons ginger-garlic paste', '2 teaspoons coriander seeds, crushed', '1 teaspoon salt', '¾ teaspoon ground cumin', '¾ teaspoon ground cayenne pepper', '2  tomato, sliced into rounds', '¼ cup vegetable oil for frying, or more as needed']"
Chicken Jalfrezi,https://www.allrecipes.com/recipe/28372/chicken-jalfrezi/,Pakistani,"['2 tablespoons vegetable oil', '1  onion, grated', '2 cloves garlic, chopped', '1 ½ pounds boneless skinless chicken thighs, cut in half', '3 teaspoons ground turmeric', '1 teaspoon chili powder', '1 ½ teaspoons salt', '1 (14.5 ounce) can peeled and diced tomatoes', '2 tablespoons ghee (clarified butter)', '3 teaspoons ground cumin', '3 teaspoons ground coriander', '2 tablespoons grated fresh ginger root', '½ cup chopped cilantro leaves']"
Pakistani Ground Beef Curry,https://www.allrecipes.com/recipe/267015/pakistani-ground-beef-curry/,Pakistani,"['6 tablespoons olive oil', '1 small onion, diced', '1 pound ground beef', '2 medium tomatoes, chopped', '1 tablespoon curry powder', '1 teaspoon paprika', '1 teaspoon salt', '¾ teaspoon black pepper', '½ teaspoon chile powder', '¼ teaspoon cayenne pepper', '1 (8.5 ounce) can peas, including liquid (Optional)']"
Butter Lamb Gravy,https://www.allrecipes.com/recipe/150812/butter-lamb-gravy/,Pakistani,"['2 pounds boneless lamb shoulder, cut into 1 inch pieces', '½ teaspoon garam masala', '  salt to taste', '2 tablespoons butter, divided', '1  onion, chopped', '½ teaspoon ground turmeric (Optional)', '½ teaspoon minced ginger', '½ teaspoon minced garlic', '½ teaspoon cayenne pepper, or to taste', '1 tablespoon tomato paste', '1 cup water', '½ cup heavy cream', '1 tablespoon honey', '1 cup chopped fresh cilantro']"
Vegetable Biryani,https://www.allrecipes.com/recipe/136456/vegetable-biryani/,Pakistani,"['2 tablespoons ghee (clarified butter), or olive oil', '1  red onion, cut into 1/2-inch dice', '½ teaspoon cumin seed', '1 (1 inch) piece cinnamon stick', '7  peppercorns', '1 tablespoon ginger garlic paste', '1  tomato, diced', '½ cup water', '½ cup peas', '½ cup diced carrot', '½ cup diced potato', '1 cube chicken bouillon', '1 teaspoon salt', '¼ teaspoon ground red chile pepper', '¼ teaspoon black pepper', '½ teaspoon garam masala', '¼ teaspoon ground turmeric', '4 cups water', '2 cups basmati rice, rinsed and drained']"
Pakistani Chicken Karahi,https://www.allrecipes.com/recipe/245579/pakistani-chicken-karahi/,Pakistani,"['½ cup sunflower oil', '1 (3 pound) whole chicken, giblets discarded, cut into 12 pieces', '¼ cup water', '2 teaspoons ground cumin', '1 ½ teaspoons salt', '1 ½ teaspoons ginger and garlic paste', '½ teaspoon red chile powder', '¼ teaspoon ground turmeric', '6  ripe tomatoes, roughly chopped', '4  green chile peppers, finely chopped, or more to taste', '1 bunch fresh cilantro leaves, finely chopped']"
Curry Pasta - Pakistani Style,https://www.allrecipes.com/recipe/215241/curry-pasta-pakistani-style/,Pakistani,"['¼ cup chickpea flour (besan)', '4  red bell peppers, seeded and diced', '3  fresh curry leaves', '1 pound cubed skinless, boneless chicken', '1 tablespoon ginger garlic paste', '1 teaspoon ground turmeric', '2 teaspoons hot paprika', '¼ cup water', '1 (2 ounce) package coconut milk powder', '1 cup water', '1 (16 ounce) package spaghetti', '3  green chile peppers, sliced into thin rings', '½ cup chopped fresh cilantro', '1  lemon, cut into thin slices']"
Pakistani Lamb Chops,https://www.allrecipes.com/recipe/272364/pakistani-lamb-chops/,Pakistani,"['¼ cup oil', '2 pounds lamb chops', '3 pods green cardamom', '1 pod black cardamom', '2  bay leaves', '1  cinnamon stick', '1 teaspoon cumin seeds', '6 large onions, thinly sliced', '6 cloves garlic, minced', '1 tablespoon minced fresh ginger root', '2 teaspoons red chile powder', '½ teaspoon ground turmeric', '  salt to taste', '¼ cup water', '2  tomatoes, chopped', '3  green chile peppers, halved and seeded', '1 tablespoon chopped fresh cilantro, or to taste']"
Biriyani,https://www.allrecipes.com/recipe/72483/biriyani/,Pakistani,"['2 ½ tablespoons olive oil', '3 tablespoons plain yogurt', '2 tablespoons distilled white vinegar', '1 medium onion, sliced', '2 medium tomatoes, chopped', '2  small green chile peppers', '2 cloves garlic, crushed', '1 tablespoon ginger paste', '2 tablespoons garam masala', '1 tablespoon dried mint', '  salt and pepper to taste', '5 sprigs cilantro', '1 (3 pound) whole chicken, skin removed and cut into pieces', '2 quarts water', '4 cups uncooked basmati rice', '1  cinnamon stick', '1  bay leaf', '4 pods green cardamom', '1 pod black cardamom', '¼ teaspoon powdered yellow food coloring']"
Pasanday (Pakistani Beef Pot Roast),https://www.allrecipes.com/recipe/30936/pakistani-pot-roast-beef-fillets-pasanday/,Pakistani,"['1 cup plain yogurt', '2 teaspoons salt', '2 teaspoons crushed red pepper flakes', '1 teaspoon ginger garlic paste', '½ teaspoon ground black cumin', '½ teaspoon ground cloves', '¼ teaspoon ground turmeric', '2 pounds round steak, cut into pieces', '¾ cup vegetable oil', '1  medium onion, thinly sliced', '1 ½ tablespoons lemon juice', '1 bunch fresh cilantro, for garnish', '4  fresh green chilies, for garnish']"
Curried Beef with Winter Vegetables,https://www.allrecipes.com/recipe/84009/curried-beef-with-winter-vegetables/,Pakistani,"['½ pound beef for stew, such as beef chuck roast, cut into 1-inch chunks', '3 tablespoons olive oil', '2 (3 inch) pieces fresh ginger root, peeled and diced', '3 cloves garlic, minced', '2  onions, peeled and diced', '2  celery ribs, chopped', '2 tablespoons curry powder, or to taste', '2 teaspoons coriander powder', '1 teaspoon Asian five-spice powder', '1 teaspoon ground turmeric', '2  carrots, peeled and sliced', '  parsnips, peeled and sliced', '2  potatoes, peeled and cubed', '1  zucchini, sliced', '2  apples - peeled, cored and chopped', '1 cup raisins', '1 cup cashews', '½ cup water']"
Pakistani Lentil Curry,https://www.allrecipes.com/recipe/54024/pakistani-lentil-curry/,Pakistani,"['¾ cup dry brown lentils', '¼ cup dry red lentils', '4 cups water', '5  whole garlic cloves', '¾ teaspoon salt', '½ teaspoon ground coriander', '½ teaspoon cayenne pepper, or to taste', '¼ teaspoon ground turmeric', '2 tablespoons clarified butter', '¼  onion, sliced', '1 teaspoon ground cumin', '⅛ cup milk (Optional)', '1 tablespoon minced fresh cilantro']"
Kala Chola Pakistani-Style,https://www.allrecipes.com/recipe/222700/kala-chola-pakistani-style/,Pakistani,"['1 ½ cups dry black garbanzo beans (kala channa)', '  water to cover', '3 cups water', '2  tomatoes, finely chopped', '1  onion, finely chopped', '1  jalapeno pepper, finely chopped', '3 tablespoons vegetable oil', '1 teaspoon salt', '½ teaspoon ground turmeric', '½ teaspoon ground red chile pepper', '4  dried red chile peppers (Optional)', '  water as needed', '2 tablespoons chopped fresh cilantro', '1 tablespoon finely chopped onion']"
Pakistani-Style Roast Chicken Thighs,https://www.allrecipes.com/recipe/264498/pakistani-style-roast-chicken-thighs/,Pakistani,"['2 pounds chicken thighs', '1  lemon, juiced', '2 tablespoons ketchup', '2 teaspoons garlic powder', '2 teaspoons onion powder', '2 teaspoons ground coriander', '2 teaspoons ground cumin', '2 teaspoons garam masala', '2 teaspoons brown sugar', '2 teaspoons chile powder', '1 teaspoon paprika', '1 teaspoon dried sage', '1 teaspoon dried mint', '  cooking spray']"
Pakistani Spicy Chickpeas,https://www.allrecipes.com/recipe/16084/pakistani-spicy-chickpeas/,Pakistani,"['2 tablespoons vegetable oil', '1 teaspoon cumin seeds', '½ teaspoon salt', '½ teaspoon chili powder', '½ teaspoon lemon pepper', '2  tomatoes, chopped', '2 (15 ounce) cans garbanzo beans, drained', '1 tablespoon lemon juice', '1  onion, chopped']"
Oven-Baked Kofta Kebabs (Pakistani-Style),https://www.allrecipes.com/recipe/258814/oven-baked-kofta-kebabs-pakistani-style/,Pakistani,"['2 tablespoons vegetable oil, or more as needed', '1 large onion, coarsely chopped', '1 pound ground beef, or more to taste', '1  egg', '1 tablespoon plain yogurt, or to taste', '1 tablespoon garlic paste', '1 tablespoon ginger paste', '1 teaspoon ground coriander', '1 ½ teaspoons salt', '1 teaspoon ground red pepper, or more to taste']"
Kokub's Mango Chutney from Pakistan,https://www.allrecipes.com/recipe/150337/kokubs-mango-chutney-from-pakistan/,Pakistani,"['4  green (under ripe) mangoes - peeled, seeded, and cut into strips', '1 (1 inch) piece fresh ginger root, chopped', '3 cloves garlic, peeled', '2 ½ cups white sugar', '1 teaspoon salt', '½ teaspoon red pepper flakes', '1 teaspoon cumin seed', '2  cardamom pods', '4  cardamom seeds', '1 (3 inch) cinnamon stick', '5  whole cloves', '1 cup distilled white vinegar', '5  black peppercorns, crushed']"
